Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
3B/SS,Jack Mayfield (17384965),Jack Mayfield,17384965,3B/SS,2300,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
OF,Jorge Ona (17385050),Jorge Ona,17385050,OF,2100,PIT@SD 05/03/2021 10:10PM ET,SD,0
2B,Shed Long Jr. (17384962),Shed Long Jr.,17384962,2B,2100,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
SS,Pedro Florimon (17384830),Pedro Florimon,17384830,SS,2000,PIT@SD 05/03/2021 10:10PM ET,SD,0
C,Andrew Susac (17384844),Andrew Susac,17384844,C,2000,PIT@SD 05/03/2021 10:10PM ET,PIT,0
C,Webster Rivas (17384855),Webster Rivas,17384855,C,2000,PIT@SD 05/03/2021 10:10PM ET,SD,0
C,Wynston Sawyer (17384859),Wynston Sawyer,17384859,C,2000,PIT@SD 05/03/2021 10:10PM ET,SD,0
OF,John Andreoli (17384872),John Andreoli,17384872,OF,2000,PIT@SD 05/03/2021 10:10PM ET,SD,0
1B/OF,Patrick Kivlehan (17384919),Patrick Kivlehan,17384919,1B/OF,2000,PIT@SD 05/03/2021 10:10PM ET,SD,0
OF/SS,Cole Tucker (17384972),Cole Tucker,17384972,SS/OF,2000,PIT@SD 05/03/2021 10:10PM ET,PIT,0
OF,Troy Stokes Jr. (17384976),Troy Stokes Jr.,17384976,OF,2000,PIT@SD 05/03/2021 10:10PM ET,PIT,0
3B,Nick Tanielu (17384979),Nick Tanielu,17384979,3B,2000,PIT@SD 05/03/2021 10:10PM ET,SD,0
OF,Travis Swaggerty (17385051),Travis Swaggerty,17385051,OF,2000,PIT@SD 05/03/2021 10:10PM ET,PIT,0
OF,Calvin Mitchell (17385059),Calvin Mitchell,17385059,OF,2000,PIT@SD 05/03/2021 10:10PM ET,PIT,0
OF,Canaan Smith-Njigba (17385061),Canaan Smith-Njigba,17385061,OF,2000,PIT@SD 05/03/2021 10:10PM ET,PIT,0
SS,Liover Peguero (17385067),Liover Peguero,17385067,SS,2000,PIT@SD 05/03/2021 10:10PM ET,PIT,0
2B/SS,Ji-Hwan Bae (17385068),Ji-Hwan Bae,17385068,2B/SS,2000,PIT@SD 05/03/2021 10:10PM ET,PIT,0
SS,Nick Gonzales (17385076),Nick Gonzales,17385076,SS,2000,PIT@SD 05/03/2021 10:10PM ET,PIT,0
SS,CJ Abrams (17385077),CJ Abrams,17385077,SS,2000,PIT@SD 05/03/2021 10:10PM ET,SD,0
OF,Joshua Mears (17385079),Joshua Mears,17385079,OF,2000,PIT@SD 05/03/2021 10:10PM ET,SD,0
OF,Robert Hassell III (17385082),Robert Hassell III,17385082,OF,2000,PIT@SD 05/03/2021 10:10PM ET,SD,0
1B,Chris Davis (17384826),Chris Davis,17384826,1B,2000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
1B,Stevie Wilkerson (17384861),Stevie Wilkerson,17384861,1B,2000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
SS,Jack Reinheimer (17384867),Jack Reinheimer,17384867,SS,2000,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
1B/C,Taylor Davis (17384876),Taylor Davis,17384876,C/1B,2000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
3B/SS,Seth Mejias-Brean (17384878),Seth Mejias-Brean,17384878,3B/SS,2000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
1B/OF,Sam Travis (17384899),Sam Travis,17384899,1B/OF,2000,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
C,Jose Godoy (17384909),Jose Godoy,17384909,C,2000,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
1B,Chris Shaw (17384928),Chris Shaw,17384928,1B,2000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
OF,Braden Bishop (17384934),Braden Bishop,17384934,OF,2000,BAL@SEA 05/03/2021 10:10PM ET,SEA,0.71
SS,Richie Martin (17384936),Richie Martin,17384936,SS,2000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
C,Austin Wynns (17384938),Austin Wynns,17384938,C,2000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
C,Nick Ciuffo (17384944),Nick Ciuffo,17384944,C,2000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
C,Jacob Nottingham (17384950),Jacob Nottingham,17384950,C,2000,BAL@SEA 05/03/2021 10:10PM ET,SEA,30
C,Brian O'Keefe (17384983),Brian O'Keefe,17384983,C,2000,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
1B/3B,Tyler Nevin (17385003),Tyler Nevin,17385003,1B/3B,2000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
OF,Yusniel Diaz (17385024),Yusniel Diaz,17385024,OF,2000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
C,Cal Raleigh (17385028),Cal Raleigh,17385028,C,2000,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
C,Adley Rutschman (17385043),Adley Rutschman,17385043,C,2000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
SS,Terrin Vavra (17385052),Terrin Vavra,17385052,SS,2000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
3B,Rylan Bannon (17385055),Rylan Bannon,17385055,3B,2000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
SS,Adam Hall (17385060),Adam Hall,17385060,SS,2000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
OF,Julio Rodriguez (17385070),Julio Rodriguez,17385070,OF,2000,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
OF,Jarred Kelenic (17385071),Jarred Kelenic,17385071,OF,2000,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
SS,Gunnar Henderson (17385078),Gunnar Henderson,17385078,SS,2000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
SS,Jordan Westburg (17385081),Jordan Westburg,17385081,SS,2000,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
