Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
268,Mitch Keller\kellemi03,25,PIT,NL,2,4,.333,7.81,7,7,0,0,0,0,27.2,33,24,24,4,17,0,26,0,0,2,131,53,4.96,1.807,10.7,1.3,5.5,8.5,1.53
269,Joe Kelly\kellyjo05,33,LAD,NL,0,0,,21.60,2,0,1,0,0,0,1.2,5,4,4,0,0,0,0,0,0,0,10,22,3.12,3.000,27.0,0.0,0.0,0.0,
270,Merrill Kelly\kellyme01,32,ARI,NL,2,4,.333,5.24,8,8,0,0,0,0,44.2,49,28,26,6,16,1,34,1,0,0,197,80,4.49,1.455,9.9,1.2,3.2,6.9,2.13
271,Ian Kennedy\kenneia01,36,TEX,AL,0,0,,2.25,16,0,14,0,0,10,16.0,12,4,4,2,4,2,20,0,0,0,61,195,3.00,1.000,6.8,1.1,2.3,11.3,5.00
272,Clayton Kershaw*\kershcl01,33,LAD,NL,6,3,.667,3.20,9,9,0,0,0,0,50.2,42,19,18,4,9,0,57,1,0,2,202,119,2.49,1.007,7.5,0.7,1.6,10.1,6.33
273,Dallas Keuchel*\keuchda01,33,CHW,AL,2,1,.667,4.53,8,8,0,0,0,0,43.2,40,24,22,4,15,0,18,2,0,1,180,90,4.66,1.260,8.2,0.8,3.1,3.7,1.20
274,Mike Kickham*\kickhmi01,32,LAD,NL,0,0,,13.50,1,0,1,0,0,0,2.0,5,3,3,1,1,0,2,1,0,0,12,34,10.62,3.000,22.5,4.5,4.5,9.0,2.00
275,Yusei Kikuchi*\kikucyu01,30,SEA,AL,1,2,.333,4.30,7,7,0,0,0,0,44.0,35,21,21,7,13,0,45,1,0,1,176,92,4.10,1.091,7.2,1.4,2.7,9.2,3.46
276,Kwang Hyun Kim*\kimkw01,32,STL,NL,1,0,1.000,2.74,5,5,0,0,0,0,23.0,24,7,7,1,5,0,24,1,0,0,98,139,2.38,1.261,9.4,0.4,2.0,9.4,4.80
277,Craig Kimbrel\kimbrcr01,33,CHC,NL,0,2,.000,1.15,16,0,12,0,0,7,15.2,7,4,2,1,7,0,25,0,0,1,61,341,2.10,0.894,4.0,0.6,4.0,14.4,3.57
278,John King*\kingjo01,26,TEX,AL,4,2,.667,1.80,14,0,3,0,0,0,20.0,23,8,4,1,3,1,16,1,0,0,86,243,2.77,1.300,10.4,0.5,1.4,7.2,5.33
279,Michael King\kingmi01,26,NYY,AL,0,0,,1.84,5,0,2,0,0,0,14.2,8,3,3,1,6,0,15,1,0,0,58,222,3.39,0.955,4.9,0.6,3.7,9.2,2.50
280,Tyler Kinley\kinlety01,30,COL,NL,0,0,,5.94,15,0,1,0,0,0,16.2,14,11,11,2,12,0,16,1,0,1,75,79,5.10,1.560,7.6,1.1,6.5,8.6,1.33
281,Brandon Kintzler\kintzbr01,36,PHI,NL,2,1,.667,6.00,12,0,1,0,0,0,12.0,14,9,8,3,3,2,9,0,0,0,52,68,5.62,1.417,10.5,2.3,2.3,6.8,3.00
282,Andrew Kittredge\kittran01,31,TBR,AL,3,0,1.000,1.50,13,2,2,0,0,2,18.0,11,3,3,1,5,1,15,1,0,0,69,257,3.18,0.889,5.5,0.5,2.5,7.5,3.00
283,Corey Kluber\klubeco01,35,NYY,AL,3,2,.600,3.48,8,8,0,0,0,0,41.1,39,19,16,4,19,0,41,3,0,3,178,115,3.99,1.403,8.5,0.9,4.1,8.9,2.16
284,Corey Knebel\knebeco01,29,LAD,NL,1,0,1.000,4.50,8,0,2,0,0,2,6.0,3,3,3,0,3,0,9,0,0,0,24,90,1.62,1.000,4.5,0.0,4.5,13.5,3.00
285,Adam Kolarek*\kolarad01,32,OAK,AL,0,0,,5.63,11,0,2,0,0,0,8.0,12,7,5,2,3,0,3,1,0,1,43,72,7.12,1.875,13.5,2.3,3.4,3.4,1.00
286,Michael Kopech\kopecmi01,25,CHW,AL,2,0,1.000,1.71,10,3,0,0,0,0,26.1,14,5,5,2,10,1,40,0,0,1,103,241,2.21,0.911,4.8,0.7,3.4,13.7,4.00
287,Dean Kremer\kremede01,25,BAL,AL,0,3,.000,5.81,7,7,0,0,0,0,31.0,36,20,20,8,9,0,29,0,0,1,134,74,5.48,1.452,10.5,2.3,2.6,8.4,3.22
288,Brooks Kriske\kriskbr01,27,NYY,AL,0,0,,9.00,1,0,1,0,0,0,1.0,1,1,1,1,2,0,1,0,0,0,6,61,20.12,3.000,9.0,9.0,18.0,9.0,0.50
289,Chad Kuhl\kuhlch01,28,PIT,NL,0,1,.000,6.32,4,4,0,0,0,0,15.2,12,14,11,4,16,0,14,2,0,1,76,66,8.10,1.787,6.9,2.3,9.2,8.0,0.88
290,Travis Lakins\lakintr01,27,BAL,AL,1,4,.200,4.38,14,0,2,0,0,0,12.1,6,7,6,2,8,0,8,0,0,3,50,99,5.88,1.135,4.4,1.5,5.8,5.8,1.00
291,Dinelson Lamet\lametdi01,28,SDP,NL,0,0,,1.50,3,3,0,0,0,0,6.0,6,1,1,0,2,0,5,0,0,1,25,261,2.45,1.333,9.0,0.0,3.0,7.5,2.50
292,Alex Lange\langeal01,25,DET,AL,0,1,.000,8.03,14,0,1,0,0,0,12.1,18,13,11,5,4,0,16,0,0,5,59,54,6.77,1.784,13.1,3.6,2.9,11.7,4.00
293,Eric Lauer*\lauerer01,26,MIL,NL,1,1,.500,2.81,4,2,0,0,0,0,16.0,17,9,5,5,2,0,16,0,0,0,65,149,5.56,1.188,9.6,2.8,1.1,9.0,8.00
294,Derek Law\lawde01,30,MIN,AL,0,0,,3.60,4,0,3,0,0,0,5.0,6,2,2,1,5,0,8,0,0,1,26,116,5.52,2.200,10.8,1.8,9.0,14.4,1.60
295,Justin Lawrence\lawreju01,26,COL,NL,0,0,,7.71,5,0,1,0,0,0,4.2,5,4,4,0,4,0,6,0,0,1,22,64,3.12,1.929,9.6,0.0,7.7,11.6,1.50
296,Wade LeBlanc*\leblawa01,36,BAL,AL,0,1,.000,9.45,6,1,3,0,0,0,6.2,11,7,7,1,1,0,6,1,0,2,33,47,4.17,1.800,14.9,1.4,1.4,8.1,6.00
297,Jon Lester*\lestejo01,37,WSN,NL,0,1,.000,2.25,3,3,0,0,0,0,16.0,15,4,4,0,7,2,10,0,0,0,66,176,3.18,1.375,8.4,0.0,3.9,5.6,1.43
298,Josh Lindblom\lindbjo01,34,MIL,NL,0,0,,9.95,6,0,3,0,0,0,12.2,19,14,14,4,7,0,11,3,0,1,67,42,7.86,2.053,13.5,2.8,5.0,7.8,1.57
299,Zack Littell\litteza01,25,SFG,NL,0,0,,0.00,8,0,0,0,0,0,6.2,4,0,0,0,3,0,4,1,0,0,26,,3.72,1.050,5.4,0.0,4.1,5.4,1.33
300,Jonathan Loaisiga\loaisjo01,26,NYY,AL,3,2,.600,2.49,17,0,3,0,0,2,21.2,16,8,6,2,4,0,20,2,0,2,85,162,3.31,0.923,6.6,0.8,1.7,8.3,5.00
301,Jorge Lopez\lopezjo02,28,BAL,AL,1,4,.200,6.35,8,8,0,0,0,0,34.0,35,25,24,8,13,0,34,4,0,3,151,67,5.68,1.412,9.3,2.1,3.4,9.0,2.62
302,Pablo Lopez\lopezpa01,25,MIA,NL,0,3,.000,3.07,8,8,0,0,0,0,44.0,38,17,15,4,15,1,43,2,0,2,181,132,3.51,1.205,7.8,0.8,3.1,8.8,2.87
303,Yoan López\lopezyo01,28,ARI,NL,0,0,,6.35,12,0,4,0,0,0,11.1,16,9,8,3,6,2,13,0,0,0,56,67,5.86,1.941,12.7,2.4,4.8,10.3,2.17
304,Aaron Loup*\loupaa01,33,NYM,NL,1,0,1.000,0.93,12,0,3,0,0,0,9.2,8,3,1,0,2,0,11,1,0,0,38,427,1.78,1.034,7.4,0.0,1.9,10.2,5.50
305,Zac Lowther*\lowthza01,25,BAL,AL,0,1,.000,18.90,2,1,1,0,0,0,3.1,8,7,7,1,2,0,4,0,0,0,20,25,6.42,3.000,21.6,2.7,5.4,10.8,2.00
306,Joey Lucchesi*\lucchjo01,28,NYM,NL,1,3,.250,9.19,6,3,1,0,0,0,15.2,19,17,16,2,5,0,17,2,0,0,73,43,3.95,1.532,10.9,1.1,2.9,9.8,3.40
307,Lucas Luetge*\luetglu01,34,NYY,AL,2,0,1.000,3.10,14,0,4,0,0,0,20.1,17,7,7,3,3,0,19,0,0,2,79,131,3.61,0.984,7.5,1.3,1.3,8.4,6.33
308,Jesus Luzardo*\luzarje01,23,OAK,AL,1,3,.250,5.79,6,6,0,0,0,0,28.0,33,21,18,5,12,0,30,0,0,2,127,68,4.59,1.607,10.6,1.6,3.9,9.6,2.50
309,Jordan Lyles\lylesjo01,30,TEX,AL,1,3,.250,6.63,8,8,0,0,0,0,38.0,46,28,28,9,15,0,36,1,0,2,172,65,5.57,1.605,10.9,2.1,3.6,8.5,2.40
310,Daniel Lynch*\lynchda02,24,KCR,AL,0,2,.000,15.75,3,3,0,0,0,0,8.0,18,15,14,1,5,0,7,0,1,0,46,29,4.87,2.875,20.3,1.1,5.6,7.9,1.40
311,Lance Lynn\lynnla01,34,CHW,AL,4,1,.800,1.30,6,6,0,1,1,0,34.2,23,8,5,2,11,1,44,0,0,1,141,316,2.28,0.981,6.0,0.5,2.9,11.4,4.00
312,Luis Madero\maderlu01,24,MIA,NL,0,0,,15.00,2,0,1,0,0,0,3.0,6,5,5,1,1,0,1,0,0,0,16,30,7.79,2.333,18.0,3.0,3.0,3.0,1.00
313,Kenta Maeda\maedake01,33,MIN,AL,2,2,.500,5.08,7,7,0,0,0,0,33.2,41,22,19,8,9,0,31,2,0,2,151,77,5.35,1.485,11.0,2.1,2.4,8.3,3.44
314,Tyler Mahle\mahlety01,26,CIN,NL,2,1,.667,2.93,8,8,0,0,0,0,43.0,34,15,14,7,15,0,52,2,0,0,176,155,4.00,1.140,7.1,1.5,3.1,10.9,3.47
315,Sean Manaea*\manaese01,29,OAK,AL,3,2,.600,4.40,8,8,0,1,1,0,43.0,46,21,21,6,9,0,45,0,0,2,181,88,3.47,1.279,9.6,1.3,1.9,9.4,5.00
316,Joe Mantiply*\mantijo01,30,ARI,NL,0,0,,0.00,1,0,0,0,0,0,1.0,2,0,0,0,0,0,1,0,0,0,5,,1.12,2.000,18.0,0.0,0.0,9.0,
317,Dillon Maples\mapledi01,29,CHC,NL,0,0,,1.84,11,0,4,0,0,0,14.2,5,4,3,2,10,0,25,2,0,3,61,213,3.94,1.023,3.1,1.2,6.1,15.3,2.50
318,Nick Margevicius*\margeni01,25,SEA,AL,0,2,.000,8.25,5,3,1,0,0,0,12.0,13,16,11,2,7,0,12,1,0,2,60,49,5.29,1.667,9.8,1.5,5.3,9.0,1.71
319,German Marquez\marquge01,26,COL,NL,2,4,.333,5.56,9,9,0,1,0,0,45.1,49,29,28,5,27,2,48,0,0,2,207,83,4.22,1.676,9.7,1.0,5.4,9.5,1.78
320,Evan Marshall\marshev01,31,CHW,AL,0,1,.000,6.75,14,0,3,0,0,0,14.2,15,11,11,3,7,1,10,0,0,0,65,62,5.85,1.500,9.2,1.8,4.3,6.1,1.43
321,Brett Martin*\martibr01,26,TEX,AL,0,1,.000,3.38,11,0,4,0,0,0,10.2,13,6,4,1,3,2,6,0,0,2,49,132,4.06,1.500,11.0,0.8,2.5,5.1,2.00
322,Chris Martin\martich02,35,ATL,NL,0,1,.000,2.45,4,0,0,0,0,0,3.2,4,1,1,0,1,1,2,0,0,0,16,195,2.85,1.364,9.8,0.0,2.5,4.9,2.00
323,Carlos Martinez\martica04,29,STL,NL,3,4,.429,4.35,7,7,0,0,0,0,41.1,34,21,20,2,14,1,22,4,0,2,174,87,3.99,1.161,7.4,0.4,3.0,4.8,1.57
324,Wyatt Mathisen\mathiwy01,27,ARI,NL,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,4,,3.12,1.000,9.0,0.0,0.0,0.0,
325,Phil Maton\matonph01,28,CLE,AL,0,0,,5.56,11,1,1,0,0,0,11.1,10,7,7,2,5,0,16,3,0,0,49,78,4.71,1.324,7.9,1.6,4.0,12.7,3.20
326,Isaac Mattson\mattsis01,25,BAL,AL,0,0,,13.50,1,0,1,0,0,0,0.2,1,1,1,0,1,0,0,0,0,0,4,48,7.62,3.000,13.5,0.0,13.5,0.0,0.00
327,Steven Matz*\matzst01,30,TOR,AL,5,2,.714,4.29,8,8,0,0,0,0,42.0,41,20,20,6,13,0,46,3,0,1,180,97,3.93,1.286,8.8,1.3,2.8,9.9,3.54
328,Tyler Matzek*\matzety01,30,ATL,NL,0,2,.000,3.18,18,0,3,0,0,0,17.0,11,7,6,2,10,0,27,0,0,3,72,141,3.24,1.235,5.8,1.1,5.3,14.3,2.70
329,Dustin May\maydu01,23,LAD,NL,1,1,.500,2.74,5,5,0,0,0,0,23.0,16,8,7,4,6,0,35,1,0,0,93,140,3.25,0.957,6.3,1.6,2.3,13.7,5.83
330,Trevor May\maytr01,31,NYM,NL,2,1,.667,1.93,15,0,3,0,0,1,14.0,13,5,3,0,2,1,19,0,0,2,56,204,0.84,1.071,8.4,0.0,1.3,12.2,9.50
331,Mike Mayers\mayermi01,29,LAA,AL,1,2,.333,4.58,18,0,2,0,0,1,17.2,18,9,9,4,7,0,23,1,0,0,79,96,4.82,1.415,9.2,2.0,3.6,11.7,3.29
332,Tim Mayza*\mayzati01,29,TOR,AL,1,0,1.000,5.91,15,0,3,0,0,0,10.2,12,7,7,2,4,0,10,1,0,0,47,73,5.09,1.500,10.1,1.7,3.4,8.4,2.50
333,Chris Mazza\mazzach01,31,TBR,AL,0,0,,8.49,6,0,4,0,0,0,11.2,16,11,11,1,4,1,3,0,0,1,49,46,4.75,1.714,12.3,0.8,3.1,2.3,0.75
334,Shane McClanahan*\mcclash01,24,TBR,AL,1,0,1.000,4.67,4,4,0,0,0,0,17.1,17,9,9,3,5,0,22,0,0,3,72,83,3.70,1.269,8.8,1.6,2.6,11.4,4.40
335,Lance McCullers Jr.\mcculla02,27,HOU,AL,3,1,.750,3.10,7,7,0,0,0,0,40.2,23,14,14,4,20,0,47,4,0,1,165,135,3.86,1.057,5.1,0.9,4.4,10.4,2.35
336,Jake McGee*\mcgeeja01,34,SFG,NL,1,1,.500,5.09,19,0,13,0,0,10,17.2,18,12,10,4,4,0,26,1,0,0,76,77,3.97,1.245,9.2,2.0,2.0,13.2,6.50
337,Kyle McGowin\mcgowky01,29,WSN,NL,0,0,,4.91,7,0,3,0,0,0,7.1,5,4,4,1,5,1,4,1,0,1,33,83,6.26,1.364,6.1,1.2,6.1,4.9,0.80
338,Collin McHugh\mchugco01,34,TBR,AL,0,1,.000,5.79,6,2,3,0,0,0,9.1,12,8,6,1,2,0,12,1,0,0,40,68,2.91,1.500,11.6,1.0,1.9,11.6,6.00
339,Triston McKenzie\mckentr01,23,CLE,AL,1,2,.333,5.79,7,6,0,0,0,0,28.0,21,18,18,7,25,0,40,0,1,0,127,74,6.19,1.643,6.8,2.3,8.0,12.9,1.60
340,Alex McRae\mcraeal01,28,CHW,AL,0,0,,4.50,2,0,2,0,0,0,2.0,3,1,1,0,1,0,1,0,0,0,10,107,3.62,2.000,13.5,0.0,4.5,4.5,1.00
341,John Means*\meansjo01,28,BAL,AL,4,0,1.000,1.21,8,8,0,1,1,0,52.0,27,7,7,5,10,0,53,0,0,1,189,351,2.91,0.712,4.7,0.9,1.7,9.2,5.30
342,Trevor Megill\megiltr01,27,CHC,NL,0,0,,0.00,2,0,0,0,0,0,2.0,2,0,0,0,1,0,2,0,0,1,9,,2.62,1.500,9.0,0.0,4.5,9.0,2.00
343,Mark Melancon\melanma01,36,SDP,NL,0,0,,1.02,16,0,14,0,0,13,17.2,10,2,2,1,3,0,15,0,0,0,65,367,2.67,0.736,5.1,0.5,1.5,7.6,5.00
344,Danny Mendick\mendida01,27,CHW,AL,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,1,1,0,0,5,,4.12,1.000,9.0,0.0,0.0,9.0,
345,Yermin Mercedes\merceye01,28,CHW,AL,0,0,,9.00,1,0,0,0,0,0,1.0,3,1,1,0,2,0,0,0,0,0,7,62,9.12,5.000,27.0,0.0,18.0,0.0,0.00
346,Julian Merryweather\merryju01,29,TOR,AL,0,0,,0.00,4,0,2,0,0,2,4.1,1,0,0,0,1,0,7,0,0,0,14,,0.58,0.462,2.1,0.0,2.1,14.5,7.00
347,Keynan Middleton\middlke01,27,SEA,AL,0,0,,3.86,11,0,4,0,0,2,11.2,4,5,5,1,6,0,9,2,0,0,45,105,4.75,0.857,3.1,0.8,4.6,6.9,1.50
348,Wade Miley*\mileywa01,34,CIN,NL,4,3,.571,3.69,7,7,0,1,1,0,39.0,30,16,16,3,11,0,32,0,0,0,160,123,3.33,1.051,6.9,0.7,2.5,7.4,2.91
349,Andrew Miller*\millean01,36,STL,NL,0,0,,8.59,9,0,2,0,0,0,7.1,12,7,7,2,4,0,8,1,0,0,38,46,6.53,2.182,14.7,2.5,4.9,9.8,2.00
350,Shelby Miller\millesh01,30,CHC,NL,0,0,,31.50,3,0,1,0,0,0,2.0,7,7,7,0,5,0,1,0,0,0,18,15,9.62,6.000,31.5,0.0,22.5,4.5,0.20
351,Alec Mills\millsal02,29,CHC,NL,2,0,1.000,5.96,12,1,3,0,0,1,22.2,25,17,15,4,8,1,13,4,0,1,102,65,5.86,1.456,9.9,1.6,3.2,5.2,1.63
352,Wyatt Mills\millswy01,26,SEA,AL,0,0,,7.71,5,0,2,0,0,0,4.2,5,4,4,1,3,0,3,0,0,0,22,55,6.55,1.714,9.6,1.9,5.8,5.8,1.00
353,Hoby Milner*\milneho01,30,MIL,NL,0,0,,4.50,1,0,1,0,0,0,2.0,3,1,1,1,0,0,3,1,0,0,9,108,8.12,1.500,13.5,4.5,0.0,13.5,
354,Tommy Milone*\milonto01,34,TOR,AL,1,0,1.000,6.43,6,1,1,0,0,1,14.0,20,10,10,3,3,0,17,0,0,0,65,66,4.12,1.643,12.9,1.9,1.9,10.9,5.67
355,Mike Minor*\minormi01,33,KCR,AL,3,2,.600,5.02,8,8,0,0,0,0,43.0,34,25,24,7,17,0,44,2,0,3,180,87,4.52,1.186,7.1,1.5,3.6,9.2,2.59
356,A.J. Minter*\minteaj01,27,ATL,NL,1,1,.500,4.58,20,0,2,0,0,0,17.2,13,10,9,0,9,0,20,1,0,0,77,97,2.55,1.245,6.6,0.0,4.6,10.2,2.22
357,Anthony Misiewicz*\misiean01,26,SEA,AL,2,2,.500,4.73,17,0,6,0,0,0,13.1,15,7,7,3,4,1,9,1,0,2,58,86,5.82,1.425,10.1,2.0,2.7,6.1,2.25
358,Casey Mize\mizeca01,24,DET,AL,2,3,.400,4.19,7,7,0,1,0,0,38.2,33,18,18,5,16,0,27,5,0,1,164,101,5.03,1.267,7.7,1.2,3.7,6.3,1.69
359,Frankie Montas\montafr02,28,OAK,AL,5,2,.714,4.93,8,8,0,0,0,0,42.0,46,23,23,8,11,0,39,1,0,2,186,79,4.60,1.357,9.9,1.7,2.4,8.4,3.55
360,Rafael Montero\montera01,30,SEA,AL,3,2,.600,5.40,17,0,9,0,0,5,16.2,14,12,10,2,5,1,14,4,0,2,72,75,4.62,1.140,7.6,1.1,2.7,7.6,2.80
361,Jordan Montgomery*\montgjo01,28,NYY,AL,2,1,.667,3.96,7,7,0,0,0,0,38.2,31,17,17,6,9,0,37,2,0,0,153,101,4.08,1.034,7.2,1.4,2.1,8.6,4.11
362,Matt Moore*\moorema02,32,PHI,NL,0,1,.000,7.16,8,3,4,0,0,0,16.1,21,15,13,4,10,1,15,0,0,1,80,56,6.30,1.898,11.6,2.2,5.5,8.3,1.50
363,Adrián Morejón*\morejad01,22,SDP,NL,0,0,,3.86,2,2,0,0,0,0,4.2,5,2,2,2,2,0,3,0,0,0,20,103,8.69,1.500,9.6,3.9,3.9,5.8,1.50
364,Reyes Moronta\moronre01,28,SFG,NL,0,0,,2.25,4,0,0,0,0,0,4.0,1,1,1,1,0,0,2,0,0,0,13,187,5.37,0.250,2.3,2.3,0.0,4.5,
365,Charlie Morton\mortoch02,37,ATL,NL,2,2,.500,5.08,8,8,0,0,0,0,39.0,40,28,22,5,16,1,44,4,0,0,174,87,4.07,1.436,9.2,1.2,3.7,10.2,2.75
366,Joe Musgrove\musgrjo01,28,SDP,NL,3,4,.429,2.86,8,8,0,1,1,0,44.0,31,16,14,6,11,1,59,5,0,0,179,129,3.30,0.955,6.3,1.2,2.3,12.1,5.36
367,Nick Neidert\neideni01,24,MIA,NL,0,1,.000,6.75,3,3,0,0,0,0,12.0,13,9,9,3,11,0,8,1,0,1,57,61,8.04,2.000,9.8,2.3,8.3,6.0,0.73
368,Jimmy Nelson\nelsoji02,32,LAD,NL,1,1,.500,3.00,14,0,3,0,0,0,15.0,10,6,5,0,9,0,22,1,1,4,63,129,2.19,1.267,6.0,0.0,5.4,13.2,2.44
369,Kyle Nelson*\nelsoky01,24,CLE,AL,0,0,,0.00,2,0,2,0,0,0,2.0,0,0,0,0,1,0,2,0,0,0,7,,2.62,0.500,0.0,0.0,4.5,9.0,2.00
370,Nick Nelson\nelsoni01,25,NYY,AL,0,2,.000,9.72,6,1,1,0,0,0,8.1,11,10,9,0,5,0,15,1,0,2,42,43,1.68,1.920,11.9,0.0,5.4,16.2,3.00
371,Hector Neris\nerishe01,32,PHI,NL,1,3,.250,2.45,19,0,16,0,0,7,18.1,14,6,5,3,7,0,24,2,0,1,77,164,4.10,1.145,6.9,1.5,3.4,11.8,3.43
372,Jake Newberry\newbeja01,26,KCR,AL,0,0,,16.62,4,0,1,0,0,0,4.1,10,8,8,2,3,0,5,0,0,1,24,28,8.89,3.000,20.8,4.2,6.2,10.4,1.67
373,Sean Newcomb*\newcose01,28,ATL,NL,1,0,1.000,7.04,9,0,1,0,0,1,7.2,7,6,6,1,6,0,16,1,0,2,36,65,3.38,1.696,8.2,1.2,7.0,18.8,2.67
374,Ljay Newsome\newsolj01,24,SEA,AL,1,1,.500,7.98,7,1,4,0,0,0,14.2,20,14,13,5,3,1,16,0,0,1,69,51,5.98,1.568,12.3,3.1,1.8,9.8,5.33
375,Aaron Nola\nolaaa01,28,PHI,NL,3,3,.500,3.64,9,9,0,1,1,0,54.1,50,22,22,6,9,1,61,3,0,0,223,109,2.97,1.086,8.3,1.0,1.5,10.1,6.78
376,Daniel Norris*\norrida01,28,DET,AL,0,1,.000,6.14,14,0,4,0,0,0,14.2,17,10,10,2,6,0,13,0,0,2,62,70,4.35,1.568,10.4,1.2,3.7,8.0,2.17
377,Aaron Northcraft\northaa01,31,SDP,NL,1,0,1.000,3.00,4,0,3,0,0,0,6.0,4,2,2,1,6,0,5,0,0,0,26,130,6.62,1.667,6.0,1.5,9.0,7.5,0.83
378,Darren O'Day\odayda01,38,NYY,AL,0,0,,3.00,10,0,1,0,0,0,9.0,8,3,3,1,2,0,9,1,1,0,38,138,3.57,1.111,8.0,1.0,2.0,9.0,4.50
379,Jake Odorizzi\odorija01,31,HOU,AL,0,2,.000,10.13,3,3,0,0,0,0,8.0,10,9,9,3,3,0,11,0,0,0,37,43,6.37,1.625,11.3,3.4,3.4,12.4,3.67
380,Shohei Ohtani\ohtansh01,26,LAA,AL,1,0,1.000,2.10,5,5,0,0,0,0,25.2,11,8,6,2,20,0,40,2,0,3,110,207,3.59,1.208,3.9,0.7,7.0,14.0,2.00
381,Adam Ottavino\ottavad01,35,BOS,AL,2,2,.500,4.02,18,0,3,0,0,1,15.2,11,9,7,0,11,0,19,2,0,1,71,109,3.18,1.404,6.3,0.0,6.3,10.9,1.73
382,Johan Oviedo\oviedjo01,23,STL,NL,0,2,.000,5.74,4,3,0,0,0,0,15.2,12,10,10,3,9,0,13,2,0,1,68,67,6.06,1.340,6.9,1.7,5.2,7.5,1.44
383,Luis Oviedo\oviedlu01,22,PIT,NL,1,1,.500,7.82,8,0,3,0,0,0,12.2,13,12,11,3,7,1,11,0,0,0,57,54,6.12,1.579,9.2,2.1,5.0,7.8,1.57
384,Chris Paddack\paddach01,25,SDP,NL,1,3,.250,4.45,7,7,0,0,0,0,30.1,32,20,15,3,9,0,28,0,0,1,133,83,3.45,1.352,9.5,0.9,2.7,8.3,3.11
385,Emilio Pagan\paganem01,30,SDP,NL,3,0,1.000,3.38,18,0,2,0,0,0,16.0,15,6,6,4,7,0,23,1,0,0,70,111,5.00,1.375,8.4,2.3,3.9,12.9,3.29
386,Enoli Paredes\pareden01,25,HOU,AL,0,0,,0.00,3,0,0,0,0,0,1.1,2,1,0,0,6,0,2,0,0,0,12,,13.62,6.000,13.5,0.0,40.5,13.5,0.33
387,Luis Patino\patinlu01,21,TBR,AL,1,1,.500,1.54,4,2,0,0,0,0,11.2,6,3,2,2,2,0,13,1,0,0,43,253,3.89,0.686,4.6,1.5,1.5,10.0,6.50
388,James Paxton*\paxtoja01,32,SEA,AL,0,0,,6.75,1,1,0,0,0,0,1.1,0,1,1,0,1,0,2,0,0,1,5,75,2.37,0.750,0.0,0.0,6.8,13.5,2.00
389,Joel Payamps\payamjo01,27,TOR,AL,0,1,.000,2.08,13,0,6,0,0,0,17.1,16,4,4,3,3,0,10,1,0,0,68,204,4.91,1.096,8.3,1.6,1.6,5.2,3.33
390,Matt Peacock\peacoma01,27,ARI,NL,1,1,.500,5.40,9,1,5,0,0,0,16.2,16,13,10,4,3,1,11,0,1,0,70,78,5.46,1.140,8.6,2.2,1.6,5.9,3.67
391,Nate Pearson\pearsna01,24,TOR,AL,0,1,.000,11.57,1,1,0,0,0,0,2.1,4,3,3,0,5,0,0,0,0,0,16,41,9.55,3.857,15.4,0.0,19.3,0.0,0.00
392,Felix Pena\penafe01,31,LAA,AL,0,0,,37.80,2,0,0,0,0,0,1.2,7,7,7,0,4,0,2,0,0,1,16,14,7.92,6.600,37.8,0.0,21.6,10.8,0.50
393,David Peralta*\peralda01,33,ARI,NL,0,0,,27.00,1,0,1,0,0,0,1.0,4,3,3,1,0,0,1,1,0,0,9,21,17.12,4.000,36.0,9.0,0.0,9.0,
394,Freddy Peralta\peralfr01,25,MIL,NL,3,1,.750,2.77,8,7,0,0,0,0,39.0,19,12,12,4,18,0,61,3,0,2,155,149,2.94,0.949,4.4,0.9,4.2,14.1,3.39
395,Wandy Peralta*\peralwa01,29,TOT,MLB,2,1,.667,3.55,16,0,6,0,0,2,12.2,13,5,5,1,3,0,14,0,1,2,52,116,2.65,1.263,9.2,0.7,2.1,9.9,4.67
396,Wandy Peralta*\peralwa01,29,SFG,NL,2,1,.667,5.40,10,0,6,0,0,2,8.1,11,5,5,1,3,0,8,0,1,1,37,74,3.84,1.680,11.9,1.1,3.2,8.6,2.67
397,Wandy Peralta*\peralwa01,29,NYY,AL,0,0,,0.00,6,0,0,0,0,0,4.1,2,0,0,0,0,0,6,0,0,1,15,,0.35,0.462,4.2,0.0,0.0,12.5,
398,Angel Perdomo*\perdoan01,27,MIL,NL,1,0,1.000,5.91,11,0,6,0,0,0,10.2,7,7,7,2,9,1,17,1,0,0,47,72,5.18,1.500,5.9,1.7,7.6,14.3,1.89
399,Cionel Pérez*\perezci01,25,CIN,NL,1,2,.333,7.62,14,0,2,0,0,0,13.0,10,13,11,2,12,1,11,0,0,1,61,61,6.20,1.692,6.9,1.4,8.3,7.6,0.92
400,Hernan Perez\perezhe01,30,WSN,NL,0,0,,0.00,2,0,2,0,0,0,2.0,1,0,0,0,0,0,2,0,0,0,7,,1.12,0.500,4.5,0.0,0.0,9.0,
