"Name","Team","W","L","ERA","G","GS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","playerid"
"Ryne Stanek","HOU","0","1","3.78","17","0","0","0","1","3","0","16.2","69","9","7","7","3","9","0","2","2","0","25","15947"
"Zach Eflin","PHI","2","2","3.86","8","8","0","0","0","0","0","51.1","208","55","22","22","6","5","2","0","2","0","51","13774"
"Miguel Yajure","PIT","0","1","3.86","2","2","0","0","0","0","0","9.1","34","5","4","4","2","3","0","0","0","0","8","21111"
"Devin Williams","MIL","1","0","3.86","15","0","0","0","0","5","2","14.0","60","8","6","6","3","10","0","1","0","1","19","15816"
"Will Harris","WSN","0","0","3.86","5","0","0","0","0","0","0","4.2","19","2","2","2","0","2","0","0","0","0","6","3192"
"Seth Frankoff","ARI","0","0","3.86","1","1","0","0","0","0","0","4.2","21","3","2","2","0","4","0","0","2","0","4","11346"
"Louis Head","TBR","0","0","3.86","5","0","0","0","0","0","0","7.0","26","5","3","3","0","2","0","0","1","0","3","13259"
"Keynan Middleton","SEA","0","0","3.86","11","0","0","0","2","2","0","11.2","45","4","5","5","1","6","0","2","0","0","9","15264"
"Adrian Morejon","SDP","0","0","3.86","2","2","0","0","0","0","0","4.2","20","5","2","2","2","2","0","0","0","0","3","20039"
"Garrett Richards","BOS","3","2","3.89","8","8","0","0","0","0","0","41.2","181","42","20","18","4","18","0","1","2","0","38","9784"
"Spencer Turnbull","DET","2","2","3.91","5","5","0","0","0","0","0","25.1","112","25","13","11","1","6","0","4","0","0","22","16207"
"Gregory Soto","DET","3","1","3.94","18","0","0","0","4","2","0","16.0","80","18","9","7","1","13","1","0","5","0","18","19677"
"Jordan Montgomery","NYY","2","1","3.96","7","7","0","0","0","0","0","38.2","153","31","17","17","6","9","0","2","0","0","37","16511"
"Stefan Crichton","ARI","0","1","3.97","14","0","0","0","4","3","0","11.1","52","13","7","5","0","6","2","0","1","0","10","16058"
"Caleb Smith","ARI","2","1","4.01","15","1","0","0","0","0","1","24.2","112","22","13","11","3","13","0","3","0","0","29","14875"
"Adam Ottavino","BOS","2","2","4.02","18","0","0","0","1","8","3","15.2","71","11","9","7","0","11","0","2","1","0","19","1247"
"Ryan Borucki","TOR","3","1","4.05","13","0","0","0","0","1","0","13.1","51","7","7","6","1","5","0","0","1","0","14","16350"
"Sandy Alcantara","MIA","1","3","4.06","9","9","0","0","0","0","0","51.0","211","43","25","23","6","16","2","3","2","0","51","18684"
"Clay Holmes","PIT","1","0","4.08","17","0","0","0","0","0","0","17.2","77","17","9","8","1","5","0","3","3","0","17","13649"
"Jake Arrieta","CHC","4","3","4.10","7","7","0","0","0","0","0","37.1","155","33","17","17","7","13","1","1","1","0","29","4153"
"Richard Bleier","MIA","2","0","4.11","16","0","0","0","0","3","2","15.1","58","13","7","7","4","0","0","0","0","0","14","7803"
"Madison Bumgarner","ARI","4","2","4.12","8","8","1","1","0","0","0","43.2","178","34","20","20","5","10","1","5","0","1","49","5524"
"Eduardo Rodriguez","BOS","5","1","4.15","7","7","0","0","0","0","0","39.0","159","40","18","18","6","7","0","0","0","1","42","13164"
"Kyle Wright","ATL","0","0","4.15","1","1","0","0","0","0","0","4.1","22","3","2","2","1","2","0","4","0","0","5","19665"
"Edwin Uceta","LAD","0","1","4.15","2","1","0","0","0","0","0","4.1","17","4","2","2","1","2","0","0","0","0","3","20539"
"Brady Singer","KCR","1","3","4.18","7","7","0","0","0","0","0","32.1","143","30","19","15","2","13","0","4","0","1","33","25377"
"Zack Greinke","HOU","3","1","4.18","9","9","0","0","0","0","0","51.2","214","55","24","24","7","11","0","1","2","0","40","1943"
"Chris Stratton","PIT","1","0","4.19","16","0","0","0","0","4","1","19.1","80","18","10","9","3","6","0","0","0","0","19","13761"
"Taylor Hearn","TEX","1","1","4.19","12","0","0","0","0","0","1","19.1","88","19","9","9","4","12","0","0","2","0","22","18325"
"Casey Mize","DET","2","3","4.19","7","7","1","0","0","0","0","38.2","164","33","18","18","5","16","0","5","1","0","27","20492"
"Blake Snell","SDP","1","0","4.19","8","8","0","0","0","0","0","34.1","158","29","17","16","5","24","1","1","1","0","49","13543"
"Nathan Eovaldi","BOS","4","2","4.20","8","8","0","0","0","0","0","45.0","186","42","21","21","0","10","0","3","3","0","41","9132"
"Ryan Yarbrough","TBR","2","3","4.20","8","4","0","0","0","0","0","40.2","175","44","22","19","2","8","1","5","0","1","33","16502"
"Jose Urena","DET","1","4","4.22","8","8","0","0","0","0","0","42.2","186","43","22","20","2","19","0","0","1","0","32","11589"
"Drew Rasmussen","MIL","0","1","4.24","15","0","0","0","1","0","0","17.0","77","13","11","8","2","12","2","0","2","0","25","25385"
"Rich Hill","TBR","2","1","4.26","8","8","0","0","0","0","0","38.0","154","28","18","18","5","13","0","4","0","0","41","4806"
"Nick Sandlin","CLE","0","0","4.26","5","0","0","0","0","1","0","6.1","22","2","3","3","0","2","0","0","0","0","5","20517"
"J.A. Happ","MIN","2","1","4.26","6","6","0","0","0","0","0","31.2","129","25","15","15","3","10","0","1","1","0","19","7410"
"Darwinzon Hernandez","BOS","0","2","4.26","15","0","0","0","0","5","1","12.2","64","12","8","6","1","13","0","0","3","0","17","19848"
"Rafael Dolis","TOR","1","0","4.26","15","0","0","0","3","1","0","12.2","52","4","6","6","1","9","0","2","0","0","13","4185"
"Steven Matz","TOR","5","2","4.29","8","8","0","0","0","0","0","42.0","180","41","20","20","6","13","0","3","1","0","46","13361"
"Yusei Kikuchi","SEA","1","2","4.30","7","7","0","0","0","0","0","44.0","176","35","21","21","7","13","0","1","1","0","45","20633"
"Dane Dunning","TEX","2","3","4.34","8","8","0","0","0","0","0","37.1","163","40","19","18","2","13","0","0","6","0","42","19409"
"Carlos Martinez","STL","3","4","4.35","7","7","0","0","0","0","0","41.1","174","34","21","20","2","14","1","4","2","0","22","11682"
"Tanner Houck","BOS","0","2","4.35","3","2","0","0","0","0","0","10.1","45","14","7","5","1","1","0","0","1","0","12","19879"
"Wil Crowe","PIT","0","2","4.35","5","4","0","0","0","0","0","20.2","89","18","10","10","2","10","0","2","3","0","17","19800"
"Jose Alvarez","SFG","1","1","4.35","12","0","0","0","0","2","0","10.1","52","11","8","5","0","9","0","0","0","0","11","5358"
"J.B. Wendelken","OAK","0","0","4.38","15","0","0","0","0","2","0","12.1","58","15","7","6","1","5","0","0","1","0","14","14506"
"Travis Lakins","BAL","1","4","4.38","14","0","0","0","0","3","1","12.1","50","6","7","6","2","8","0","0","3","0","8","18600"
"Sean Manaea","OAK","3","2","4.40","8","8","1","1","0","0","0","43.0","181","46","21","21","6","9","0","0","2","0","45","15873"
"Chris Paddack","SDP","1","3","4.45","7","7","0","0","0","0","0","30.1","133","32","20","15","3","9","0","0","1","0","28","20099"
"Hoby Milner","MIL","0","0","4.50","1","0","0","0","0","0","0","2.0","9","3","1","1","1","0","0","1","0","0","3","13346"
"Lewis Thorpe","MIN","0","1","4.50","3","2","0","0","0","0","0","10.0","39","8","5","5","0","2","0","0","1","0","5","15906"
"Alex McRae","CHW","0","0","4.50","2","0","0","0","0","0","0","2.0","10","3","1","1","0","1","0","0","0","0","1","16317"
"Albert Abreu","NYY","0","0","4.50","2","0","0","0","0","0","0","2.0","8","0","1","1","0","2","0","0","1","0","3","17485"
"Adbert Alzolay","CHC","1","3","4.50","6","6","0","0","0","0","0","32.0","123","21","16","16","6","7","0","2","0","0","36","17859"
"Shaun Anderson","MIN","0","0","4.50","1","0","0","0","0","0","0","2.0","13","4","4","1","1","1","0","1","0","0","3","19453"
"Deivi Garcia","NYY","0","1","4.50","1","1","0","0","0","0","0","4.0","18","3","2","2","1","3","0","0","0","0","4","20276"
"Will Smith","ATL","0","3","4.50","18","0","0","0","7","0","0","16.0","70","14","8","8","0","8","0","1","0","0","20","8048"
"Brett Anderson","MIL","2","3","4.50","6","6","0","0","0","0","0","24.0","107","28","13","12","4","8","0","1","0","0","14","8223"
"Taylor Clarke","ARI","1","0","4.50","16","0","0","0","0","2","0","20.0","85","23","11","10","3","4","0","0","1","0","18","17611"
"Corey Knebel","LAD","1","0","4.50","8","0","0","0","2","2","1","6.0","24","3","3","3","0","3","0","0","0","0","9","15010"
"Sean Doolittle","CIN","2","0","4.50","16","0","0","0","1","1","2","14.0","59","13","7","7","3","6","1","0","0","0","20","1581"
"Cody Reed","TBR","0","1","4.50","10","0","0","0","0","3","0","8.0","35","8","5","4","1","4","0","1","0","0","5","15232"
"Patrick Weigel","MIL","0","0","4.50","2","0","0","0","0","0","0","4.0","21","4","2","2","1","4","0","1","1","0","9","17792"
"Alex Claudio","LAA","0","0","4.50","16","0","0","0","0","1","0","14.0","60","15","8","7","1","2","0","0","0","0","15","12890"
"Garrett Cleavinger","LAD","1","3","4.50","8","0","0","0","0","0","1","6.0","30","8","6","3","2","4","0","0","0","0","9","17897"
"Dallas Keuchel","CHW","2","1","4.53","8","8","0","0","0","0","0","43.2","180","40","24","22","4","15","0","2","1","0","18","9434"
"Mike Mayers","LAA","1","2","4.58","18","0","0","0","1","6","2","17.2","79","18","9","9","4","7","0","1","0","0","23","15451"
"A.J. Minter","ATL","1","1","4.58","20","0","0","0","0","8","4","17.2","77","13","10","9","0","9","0","1","0","0","20","18655"
"Mike Foltynewicz","TEX","1","3","4.60","8","8","0","0","0","0","0","45.0","190","49","23","23","11","12","0","2","1","0","39","10811"
"Zach Pop","MIA","0","0","4.61","12","0","0","0","0","0","1","13.2","56","7","7","7","2","5","0","3","0","0","13","20185"
"Justus Sheffield","SEA","3","3","4.62","7","7","0","0","0","0","0","39.0","175","44","25","20","5","13","0","4","1","0","31","17285"
"Adam Wainwright","STL","2","4","4.63","8","8","1","0","0","0","0","46.2","202","48","25","24","9","15","2","3","0","1","44","2233"
"Shane McClanahan","TBR","1","0","4.67","4","4","0","0","0","0","0","17.1","72","17","9","9","3","5","0","0","3","0","22","21483"
"Jeff Hoffman","CIN","2","3","4.70","7","7","0","0","0","0","0","30.2","135","30","17","16","4","15","1","2","3","0","27","17432"
"Anthony Bass","MIA","1","3","4.73","16","0","0","0","0","2","3","13.1","59","14","8","7","2","5","2","3","0","0","10","7982"
"Anthony Misiewicz","SEA","2","2","4.73","17","0","0","0","0","7","2","13.1","58","15","7","7","3","4","1","1","2","0","9","18152"
"Logan Webb","SFG","2","3","4.74","8","7","0","0","0","1","0","38.0","164","39","21","20","4","16","0","3","1","0","43","17995"
"Tyler Alexander","DET","0","0","4.74","11","0","0","0","0","1","0","19.0","85","22","11","10","4","5","0","0","0","0","19","17735"
"Brandon Bielak","HOU","2","2","4.74","9","0","0","0","0","1","1","19.0","81","16","10","10","1","7","0","0","1","0","14","19866"
"Andrew Heaney","LAA","1","3","4.75","7","7","0","0","0","0","0","36.0","146","31","19","19","7","10","0","1","1","0","49","15423"
"Michael Wacha","TBR","1","1","4.76","6","4","0","0","0","0","0","28.1","116","27","16","15","4","8","0","0","1","0","26","14078"
"Ryan Helsley","STL","3","1","4.76","18","0","0","0","1","1","0","17.0","73","14","9","9","1","10","0","0","2","0","16","18138"
"Griffin Canning","LAA","3","2","4.78","7","6","0","0","0","0","0","32.0","137","32","18","17","7","12","0","0","1","0","37","19867"
"Duane Underwood Jr.","PIT","1","2","4.79","15","0","0","0","0","1","0","20.2","91","22","14","11","2","6","0","1","0","0","26","14677"
"Carson Fulmer","CIN","0","0","4.79","17","0","0","0","0","1","0","20.2","92","19","12","11","1","11","0","2","1","0","20","18311"
"Chi Chi Gonzalez","COL","2","1","4.79","8","6","0","0","0","0","0","35.2","151","39","19","19","3","11","0","1","1","0","17","14663"
"Matt Harvey","BAL","3","3","4.81","8","8","0","0","0","0","0","39.1","175","43","25","21","3","11","0","2","0","0","29","11713"
"Greg Holland","KCR","2","1","4.85","14","0","0","0","2","2","1","13.0","63","15","8","7","3","9","0","0","2","0","16","7196"
"David Peterson","NYM","1","3","4.86","7","7","0","0","0","0","0","33.1","139","29","21","18","6","13","0","2","0","0","41","20302"
"Tyler Wells","BAL","0","0","4.86","10","0","0","0","0","0","0","16.2","68","11","9","9","5","7","0","1","1","1","19","20000"
"Trevor Richards","TBR","0","0","4.91","5","0","0","0","1","1","0","11.0","44","9","6","6","2","3","0","0","1","0","14","19309"
"Kyle McGowin","WSN","0","0","4.91","7","0","0","0","0","0","0","7.1","33","5","4","4","1","5","1","1","1","0","4","15071"
"Alex Colome","MIN","2","3","4.91","14","0","0","0","2","1","3","14.2","68","14","15","8","2","7","0","3","0","0","15","6661"
"Matt Andriese","BOS","2","2","4.91","14","0","0","0","1","3","2","18.1","84","24","12","10","2","6","0","1","0","1","17","12022"
"Codi Heuer","CHW","3","1","4.91","16","0","0","0","0","6","0","18.1","79","27","10","10","3","2","0","0","0","0","21","23293"
"Aaron Slegers","LAA","2","1","4.91","16","0","0","0","0","1","2","14.2","67","18","8","8","1","7","0","0","1","0","12","15231"
"Frankie Montas","OAK","5","2","4.93","8","8","0","0","0","0","0","42.0","186","46","23","23","8","11","0","1","2","0","39","14309"
"Lucas Giolito","CHW","2","4","4.97","8","8","0","0","0","0","0","41.2","180","36","25","23","8","18","0","0","2","0","50","15474"
"Luke Weaver","ARI","2","3","5.00","7","7","0","0","0","0","0","36.0","152","34","20","20","6","11","2","1","0","0","35","16918"
"Grant Dayton","ATL","0","0","5.00","9","0","0","0","0","1","0","9.0","39","9","5","5","1","3","1","0","0","0","10","11203"
"Mike Minor","KCR","3","2","5.02","8","8","0","0","0","0","0","43.0","180","34","25","24","7","17","0","2","3","0","44","10021"
"Caleb Thielbar","MIN","0","0","5.02","13","0","0","0","0","2","0","14.1","66","18","8","8","3","4","1","1","3","0","25","10078"
"Keone Kela","SDP","2","2","5.06","12","0","0","0","0","1","2","10.2","48","11","8","6","3","3","0","0","2","0","13","14696"
"Kyle Finnegan","WSN","2","0","5.06","17","0","0","0","0","1","0","16.0","72","17","9","9","3","8","1","0","2","0","19","15009"
"Charlie Morton","ATL","2","2","5.08","8","8","0","0","0","0","0","39.0","174","40","28","22","5","16","1","4","0","0","44","4676"
"Kenta Maeda","MIN","2","2","5.08","7","7","0","0","0","0","0","33.2","151","41","22","19","8","9","0","2","2","0","31","18498"
"Jake McGee","SFG","1","1","5.09","19","0","0","0","10","0","2","17.2","76","18","12","10","4","4","0","1","0","0","26","7550"
"Nick Wittgren","CLE","2","1","5.11","13","0","0","0","1","3","0","12.1","49","9","7","7","2","4","0","0","0","0","13","15594"
"Ty Tice","TOR","0","0","5.14","4","0","0","0","0","0","0","7.0","34","9","4","4","1","4","0","1","0","0","6","20177"
"Jacob Webb","ATL","1","1","5.14","13","0","0","0","0","0","0","14.0","63","18","11","8","3","3","0","0","2","0","15","19274"
"Robert Stephenson","COL","0","1","5.17","18","0","0","0","0","1","0","15.2","73","19","12","9","3","4","0","1","1","0","16","13594"
"Daniel Castano","MIA","0","2","5.19","4","4","0","0","0","0","0","17.1","78","20","10","10","3","7","0","1","0","0","10","19805"
"Jake Woodford","STL","0","0","5.19","5","0","0","0","0","0","0","8.2","43","9","5","5","0","7","0","3","2","0","8","18674"
"Chase Anderson","PHI","2","3","5.23","7","7","0","0","0","0","0","31.0","138","28","18","18","5","15","0","3","0","0","26","6895"
"Drew Smyly","ATL","2","2","5.23","6","6","0","0","0","0","0","31.0","135","30","23","18","9","12","1","1","0","0","26","11760"
"Sal Romano","CIN","0","0","5.23","14","0","0","0","0","0","0","20.2","91","20","14","12","4","9","2","0","0","1","12","13690"
"Merrill Kelly","ARI","2","4","5.24","8","8","0","0","0","0","0","44.2","197","49","28","26","6","16","1","1","0","0","34","11156"
"Tyler Zuber","KCR","0","0","5.25","13","0","0","0","0","2","0","12.0","53","10","7","7","2","6","0","1","1","0","12","20379"
"Tyler Duffey","MIN","0","2","5.25","14","0","0","0","0","4","1","12.0","54","12","8","7","1","9","0","0","3","0","10","13758"
"Connor Brogdon","PHI","4","1","5.28","17","0","0","0","0","4","2","15.1","65","13","10","9","2","7","1","1","0","0","10","21205"
"Erick Fedde","WSN","2","4","5.29","7","7","0","0","0","0","0","32.1","142","28","20","19","5","16","4","1","0","0","32","17425"
"Jameson Taillon","NYY","1","3","5.40","7","7","0","0","0","0","0","33.1","140","32","20","20","8","8","0","1","2","0","43","11674"
"Matt Peacock","ARI","1","1","5.40","9","1","0","0","0","0","0","16.2","70","16","13","10","4","3","1","0","0","1","11","20339"
"Marco Gonzales","SEA","1","3","5.40","5","5","0","0","0","0","0","28.1","121","27","17","17","6","11","1","1","0","0","23","15467"
"Trevor Stephan","CLE","0","0","5.40","8","0","0","0","0","0","0","11.2","56","13","7","7","4","6","0","1","0","0","15","19932"
"Bruce Zimmermann","BAL","1","3","5.40","6","6","0","0","0","0","0","30.0","136","39","19","18","7","10","0","2","0","0","22","20370"
"Noe Ramirez","LAA","0","0","5.40","2","0","0","0","0","0","0","3.1","15","5","2","2","1","1","0","0","0","0","0","12800"
"Ryan Castellani","COL","0","0","5.40","1","1","0","0","0","0","0","3.1","17","5","2","2","1","4","0","1","0","0","2","16377"
"Rafael Montero","SEA","3","2","5.40","17","0","0","0","5","1","5","16.2","72","14","12","10","2","5","1","4","2","0","14","12760"
"Jordan Hicks","STL","0","0","5.40","10","0","0","0","0","3","0","10.0","44","5","6","6","0","10","0","0","3","0","10","19618"
"Lucas Sims","CIN","3","1","5.40","14","0","0","0","1","4","1","15.0","63","6","11","9","2","11","2","2","2","0","23","13470"
"JT Chargois","SEA","0","0","5.40","3","0","0","0","0","0","0","3.1","15","3","2","2","1","0","0","1","0","0","4","13767"
"Antonio Santos","COL","0","1","5.40","1","0","0","0","0","0","0","1.2","7","2","2","1","0","1","0","0","0","0","1","20383"
"Alex Cobb","LAA","1","2","5.48","5","5","0","0","0","0","0","21.1","102","26","16","13","1","10","0","2","0","0","31","6562"
"Austin Gomber","COL","2","4","5.49","8","8","0","0","0","0","0","39.1","171","32","29","24","5","21","2","0","1","0","40","16561"
"Bryse Wilson","ATL","1","2","5.50","4","4","0","0","0","0","0","18.0","79","24","12","11","5","5","1","0","0","1","11","19990"
"Jhoulys Chacin","COL","0","1","5.51","7","1","0","0","0","0","0","16.1","73","19","10","10","4","8","0","0","0","0","10","2608"
"Jakob Junis","KCR","1","3","5.52","11","5","0","0","0","0","1","29.1","125","32","19","18","5","8","0","0","2","0","31","13619"
"Raisel Iglesias","LAA","1","2","5.54","14","0","0","0","6","0","2","13.0","57","15","10","8","3","3","0","1","1","0","17","17130"
"Steve Cishek","LAA","0","0","5.54","16","0","0","0","0","2","0","13.0","69","17","12","8","0","12","2","0","3","1","14","6483"
"German Marquez","COL","2","4","5.56","9","9","1","0","0","0","0","45.1","207","49","29","28","5","27","2","0","2","0","48","15038"
"Ben Rowen","LAA","0","0","5.56","8","0","0","0","0","0","0","11.1","49","12","8","7","3","2","0","2","0","0","8","10983"
"Phil Maton","CLE","0","0","5.56","11","1","0","0","0","0","0","11.1","49","10","7","7","2","5","0","3","0","0","16","18064"
"David Price","LAD","1","0","5.59","7","0","0","0","1","0","0","9.2","46","14","7","6","3","4","1","0","0","0","11","3184"
"Zach Davies","CHC","2","2","5.60","8","8","0","0","0","0","0","35.1","167","41","23","22","3","21","0","3","0","0","22","13183"
"Adam Kolarek","OAK","0","0","5.63","11","0","0","0","0","0","0","8.0","43","12","7","5","2","3","0","1","1","0","3","10843"
"David Hale","PHI","0","1","5.65","10","0","0","0","0","0","0","14.1","61","13","10","9","3","5","1","1","1","0","10","9756"
"Kevin Ginkel","ARI","0","1","5.65","19","0","0","0","0","6","1","14.1","68","16","13","9","4","8","0","1","1","0","15","19876"
"Ryan Hendrix","CIN","2","0","5.68","9","0","0","0","0","0","0","6.1","30","5","4","4","0","7","0","0","0","0","8","19535"
"Eric Yardley","MIL","0","0","5.73","10","0","0","0","0","0","1","11.0","51","14","7","7","2","4","2","2","0","0","4","15538"
"Tarik Skubal","DET","0","6","5.73","8","6","0","0","0","0","0","33.0","152","35","22","21","11","17","0","2","2","0","31","22267"
"Johan Oviedo","STL","0","2","5.74","4","3","0","0","0","0","0","15.2","68","12","10","10","3","9","0","2","1","0","13","22487"
"Jose Cisnero","DET","0","1","5.74","18","0","0","0","0","3","1","15.2","75","19","14","10","3","8","0","0","0","0","25","6399"
"Collin McHugh","TBR","0","1","5.79","6","2","0","0","0","1","0","9.1","40","12","8","6","1","2","0","1","0","0","12","7531"
"Triston McKenzie","CLE","1","2","5.79","7","6","0","0","0","0","0","28.0","127","21","18","18","7","25","0","0","0","1","40","18000"
"Jesus Luzardo","OAK","1","3","5.79","6","6","0","0","0","0","0","28.0","127","33","21","18","5","12","0","0","2","0","30","19959"
"Jarlin Garcia","SFG","0","1","5.79","7","0","0","0","0","1","1","9.1","40","5","7","6","2","7","1","1","0","0","13","18282"
"Joe Ross","WSN","2","3","5.80","7","7","0","0","0","0","0","35.2","157","35","23","23","8","17","3","3","0","0","33","12972"
"Dean Kremer","BAL","0","3","5.81","7","7","0","0","0","0","0","31.0","134","36","20","20","8","9","0","0","1","0","29","19350"
"Ross Stripling","TOR","0","2","5.91","5","5","0","0","0","0","0","21.1","99","28","14","14","4","8","0","0","0","0","26","13273"
"Justin Wilson","NYY","1","0","5.91","12","0","0","0","0","2","0","10.2","50","10","8","7","2","6","0","1","1","0","10","4301"
"Angel Perdomo","MIL","1","0","5.91","11","0","0","0","0","0","0","10.2","47","7","7","7","2","9","1","1","0","0","17","17759"
"Tim Mayza","TOR","1","0","5.91","15","0","0","0","0","2","2","10.2","47","12","7","7","2","4","0","1","0","0","10","15042"
"Tyler Kinley","COL","0","0","5.94","15","0","0","0","0","0","0","16.2","75","14","11","11","2","12","0","1","1","0","16","18297"
"Alec Mills","CHC","2","0","5.96","12","1","0","0","1","0","0","22.2","102","25","17","15","4","8","1","4","1","0","13","13834"
"Trevor Cahill","PIT","1","4","5.97","7","7","0","0","0","0","0","34.2","151","40","25","23","4","9","0","0","2","0","27","6249"
"Antonio Senzatela","COL","1","4","5.97","7","7","0","0","0","0","0","34.2","161","44","25","23","6","11","0","2","1","0","22","15488"
"Junior Guerra","LAA","2","1","6.00","13","1","0","0","0","0","1","21.0","96","19","15","14","2","12","0","0","5","1","20","5702"
"Brandon Kintzler","PHI","2","1","6.00","12","0","0","0","0","2","2","12.0","52","14","9","8","3","3","2","0","0","0","9","9939"
"Archie Bradley","PHI","0","1","6.00","4","0","0","0","0","0","0","3.0","14","4","2","2","0","1","0","0","1","0","3","12918"
"Edgar Santana","ATL","0","0","6.00","4","0","0","0","0","2","0","3.0","14","4","2","2","1","2","0","0","0","0","1","17355"
"Dylan Bundy","LAA","0","5","6.02","8","8","0","0","0","0","0","43.1","186","43","30","29","7","12","0","2","1","0","46","12917"
"Bryan Garcia","DET","0","0","6.08","13","0","0","0","2","1","1","13.1","60","10","9","9","2","10","0","0","4","0","11","19457"
"Josh Tomlin","ATL","2","0","6.10","14","0","0","0","0","1","0","20.2","94","30","14","14","4","4","0","1","0","0","14","9388"
"Patrick Sandoval","LAA","0","0","6.14","3","0","0","0","1","0","0","7.1","33","6","5","5","3","5","0","0","0","0","8","19447"
"Daniel Bard","COL","1","2","6.14","15","0","0","0","4","0","3","14.2","75","22","12","10","2","8","0","1","1","0","17","7115"
"Daniel Norris","DET","0","1","6.14","14","0","0","0","0","3","1","14.2","62","17","10","10","2","6","0","0","2","0","13","13475"
"Patrick Corbin","WSN","2","3","6.19","7","7","0","0","0","0","0","36.1","157","36","26","25","10","14","1","2","0","0","29","9323"
"Chris Archer","TBR","0","1","6.23","2","1","0","0","0","0","0","4.1","21","7","4","3","0","1","0","0","0","0","6","6345"
"Kyle Hendricks","CHC","2","4","6.23","7","7","1","0","0","0","0","34.2","165","48","26","24","11","10","0","3","0","0","30","12049"
"Nick Ramirez","SDP","0","1","6.23","6","0","0","0","0","0","0","8.2","38","11","7","6","2","2","1","0","0","0","5","12575"
"Jordan Weems","OAK","0","0","6.23","5","0","0","0","0","0","0","4.1","18","2","3","3","1","3","0","0","0","0","4","13190"
"Keegan Akin","BAL","0","0","6.23","2","0","0","0","0","0","0","4.1","16","4","3","3","0","0","0","0","0","0","3","19362"
"Joe Smith","HOU","1","1","6.23","17","0","0","0","0","1","0","13.0","64","21","9","9","3","3","0","3","1","0","11","3281"
"Trevor Williams","CHC","2","2","6.27","8","8","0","0","0","0","0","33.0","158","42","23","23","6","18","0","2","0","0","37","16977"
"Stephen Strasburg","WSN","0","1","6.30","2","2","0","0","0","0","0","10.0","46","9","8","7","3","7","2","0","0","0","11","10131"
"Chad Kuhl","PIT","0","1","6.32","4","4","0","0","0","0","0","15.2","76","12","14","11","4","16","0","2","1","0","14","14975"
"Jorge Lopez","BAL","1","4","6.35","8","8","0","0","0","0","0","34.0","151","35","25","24","8","13","0","4","3","0","34","14527"
"Yoan Lopez","ARI","0","0","6.35","12","0","0","0","0","2","3","11.1","56","16","9","8","3","6","2","0","0","0","13","17181"
"Josh Taylor","BOS","0","0","6.39","15","0","0","0","0","1","0","12.2","62","19","9","9","1","7","0","0","2","0","15","17359"
"Ben Bowden","COL","1","2","6.39","15","0","0","0","0","1","1","12.2","64","19","11","9","2","6","0","0","0","0","13","20198"
"Tommy Milone","TOR","1","0","6.43","6","1","0","0","1","0","0","14.0","65","20","10","10","3","3","0","0","0","0","17","7608"
"Tanner Roark","TOR","0","1","6.43","3","1","0","0","0","0","0","7.0","31","7","7","5","3","2","0","0","0","0","5","8753"
"Max Fried","ATL","1","1","6.55","5","5","0","0","0","0","0","22.0","104","29","17","16","4","9","0","3","0","0","24","13743"
"Wade Davis","KCR","0","1","6.59","13","0","0","0","1","1","0","13.2","59","13","10","10","2","6","0","0","2","0","14","7441"
"Kohei Arihara","TEX","2","3","6.59","7","7","0","0","0","0","0","28.2","127","32","22","21","7","12","0","2","1","0","17","27505"
"Matt Shoemaker","MIN","2","4","6.62","7","7","0","0","0","0","0","34.0","151","37","26","25","10","12","0","1","1","0","23","4776"
"Jordan Lyles","TEX","1","3","6.63","8","8","0","0","0","0","0","38.0","172","46","28","28","9","15","0","1","2","0","36","7593"
"Brad Keller","KCR","3","4","6.75","8","8","0","0","0","0","0","33.1","163","46","30","25","5","16","1","3","3","0","29","15734"
"Brett De Geus","TEX","0","0","6.75","13","0","0","0","0","0","0","17.1","78","15","13","13","1","10","0","4","1","0","16","23592"
"Nick Neidert","MIA","0","1","6.75","3","3","0","0","0","0","0","12.0","57","13","9","9","3","11","0","1","1","0","8","18699"
"T.J. Zeuch","TOR","0","2","6.75","4","2","0","0","0","0","0","12.0","57","16","13","9","5","7","0","0","0","0","6","19269"
"Evan Marshall","CHW","0","1","6.75","14","0","0","0","0","1","2","14.2","65","15","11","11","3","7","1","0","0","0","10","12297"
"James Paxton","SEA","0","0","6.75","1","1","0","0","0","0","0","1.1","5","0","1","1","0","1","0","0","1","0","2","11828"
"Dan Altavilla","SDP","0","0","6.75","2","0","0","0","0","0","0","1.1","5","1","1","1","1","0","0","0","0","0","2","16507"
"Matt Wisler","SFG","1","2","6.75","15","0","0","0","0","2","1","13.1","55","12","10","10","2","4","0","0","0","0","15","12804"
"Brandon Workman","CHC","0","2","6.75","10","0","0","0","0","2","0","8.0","43","12","9","6","2","7","0","0","1","0","11","11428"
"Blake Taylor","HOU","0","0","6.75","7","0","0","0","0","2","2","5.1","27","8","5","4","2","2","1","0","0","0","4","16418"
"Riley Smith","ARI","1","3","6.83","8","5","0","0","0","0","0","29.0","132","38","23","22","4","11","1","0","0","0","12","19826"
"Austin Brice","BOS","0","0","6.94","12","0","0","0","0","0","0","11.2","55","12","9","9","2","6","0","4","0","0","9","17237"
"Matt Foster","CHW","1","1","6.94","14","0","0","0","0","2","1","11.2","52","13","9","9","2","3","0","1","0","0","16","19647"
